ID	5p4_25c	5p4_27c	5p4_31cfoxc1	5p4_32cfoxc1	5p4_33cfoxc1	chromosome_name	start_position	end_position	description	external_gene_name
ENSG00000007384	8.95192441077988	8.8755588922864	9.17739244001835	8.77866899367845	8.82059826795673	16	58058	78176	rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561]	RHBDF1
ENSG00000007392	7.79728904041738	7.48202703995817	7.5753810647558	7.5324270328591	7.03847600761997	16	188961	229463	LUC7 like [Source:HGNC Symbol;Acc:HGNC:6723]	LUC7L
ENSG00000007402	2.81544069577597	3.18282375549048	3.4302651751641	3.43919021551714	2.80224496271054	3	50362613	50504244	calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]	CACNA2D2
ENSG00000007516	3.91569291642838	3.18282375549048	4.21751997780633	4.30076911707596	4.38663857131961	16	1333638	1349439	BAI1 associated protein 3 [Source:HGNC Symbol;Acc:HGNC:948]	BAIAP3
ENSG00000007520	8.81676295136729	8.99746807557248	8.61542362896807	8.74595457321303	8.74893795312974	16	1349237	1351878	TSR3 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:14175]	TSR3
ENSG00000007541	7.94602858596473	7.74914489010815	7.61190277767677	7.67131417670963	7.6945050656342	16	566995	584120	phosphatidylinositol glycan anchor biosynthesis class Q [Source:HGNC Symbol;Acc:HGNC:14135]	PIGQ
ENSG00000007545	7.03172452461843	7.36314264133235	7.12798264066847	7.09682135357509	7.08154339806383	16	1612337	1677908	cramped chromatin regulator homolog 1 [Source:HGNC Symbol;Acc:HGNC:14122]	CRAMP1
ENSG00000007866	9.83914141501449	9.91686305532469	9.98333064720967	9.77053435774654	9.67176355632756	6	35473597	35497079	TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]	TEAD3
ENSG00000007923	7.85487819608216	7.84732974136768	7.86283842774499	7.94359284755987	7.73553152841175	1	6634168	6701924	DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570]	DNAJC11
ENSG00000007944	7.5485372896578	7.40673454485634	7.89875464690139	7.6573083769225	7.64511803917952	6	16129086	16151367	myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155]	MYLIP
ENSG00000007968	3.81611246910856	3.47262219006429	3.4302651751641	3.43919021551714	2.99478339046807	1	23506438	23531233	E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]	E2F2
ENSG00000008018	10.1061355793012	10.0819239317467	9.63503570476522	9.95645146174842	10.069521306022	6	170535116	170553327	proteasome 20S subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9537]	PSMB1
ENSG00000008056	5.59419569803027	5.59916485644069	5.58325668314735	5.37057069641187	5.486022502413	X	47571901	47619858	synapsin I [Source:HGNC Symbol;Acc:HGNC:11494]	SYN1
ENSG00000008083	8.76095126093759	8.8023729308051	8.92214600200372	8.94643036015864	8.94824497650551	6	15244937	15522042	jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196]	JARID2
ENSG00000008086	6.34916297801621	6.03664880998607	6.96813791324031	7.0331700030821	6.74897945021478	X	18425583	18653629	cyclin dependent kinase like 5 [Source:HGNC Symbol;Acc:HGNC:11411]	CDKL5
ENSG00000008128	4.59399986103327	4.96823375926915	4.82698463729273	4.06650182107339	4.51785836506873	1	1702379	1724482	cyclin dependent kinase 11A [Source:HGNC Symbol;Acc:HGNC:1730]	CDK11A
ENSG00000008130	9.30173565119632	9.27657436262387	9.26485205444879	9.16510933650684	9.23483782769638	1	1751232	1780544	NAD kinase [Source:HGNC Symbol;Acc:HGNC:29831]	NADK
ENSG00000008256	9.33808931870904	9.25527049979004	9.38999632384812	9.37435684453205	9.10518309454349	7	6161776	6272650	cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504]	CYTH3
ENSG00000008282	10.5707107329819	10.5351118769346	10.3825932449589	10.7334538892967	10.7304420524221	7	106090500	106112589	synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507]	SYPL1
ENSG00000008283	9.53493706471293	9.43444213113621	9.46178470888377	9.41862022434868	9.45552454180411	17	63432298	63447108	cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]	CYB561
ENSG00000008294	10.0928996730391	10.0031735032559	10.2075096082668	10.3198107158703	10.185100944687	17	50962174	51120926	sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524]	SPAG9
ENSG00000008300	5.89191275571347	6.18422758544091	6.32583221546785	5.97806955309343	6.31603940783656	3	48636463	48662886	cadherin EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:HGNC:3230]	CELSR3
ENSG00000008311	5.29459022537765	4.71438761695235	5.66894833727755	5.40450559977649	4.6947061536934	7	122064583	122144489	aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]	AASS
ENSG00000008323	8.71676565575086	8.84419403931729	8.48760895782787	8.50134172051037	8.55629485126608	12	6310225	6328934	pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562]	PLEKHG6
ENSG00000008324	6.07537791879382	6.20412988876087	5.74983428135571	6.18747551773483	6.24204275758092	3	42581840	42596934	SS18 like 2 [Source:HGNC Symbol;Acc:HGNC:15593]	SS18L2
ENSG00000008382	5.40152264500154	5.10154137595205	4.82698463729273	4.56361653797748	5.42044033666212	19	4343527	4360086	MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934]	MPND
ENSG00000008394	12.1306366145351	12.2339710611926	12.0708514859282	12.1423163565214	12.0831573877763	12	16347115	16609259	microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]	MGST1
ENSG00000008405	6.21875536422115	6.42372417680748	6.30813510186239	6.48576011743128	6.69453379421588	12	106991364	107093855	cryptochrome circadian regulator 1 [Source:HGNC Symbol;Acc:HGNC:2384]	CRY1
ENSG00000008441	8.66045731995385	8.57670726781455	8.93661583139213	8.6885787715766	8.51368915371596	19	12995475	13098796	nuclear factor I X [Source:HGNC Symbol;Acc:HGNC:7788]	NFIX
ENSG00000008513	7.0093555819341	6.95690020019063	7.01252434550356	6.78527414094194	6.65230726545699	8	133454848	133572518	ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10862]	ST3GAL1
ENSG00000008516	4.59399986103327	4.40613311846816	4.49285747926249	3.8861055149731	4.0818509299195	16	3046062	3060729	matrix metallopeptidase 25 [Source:HGNC Symbol;Acc:HGNC:14246]	MMP25
ENSG00000008517	7.37569426168255	6.78255494969413	7.36895580612635	7.41247676375247	7.00531019645676	16	3064301	3082192	interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]	IL32
ENSG00000008710	8.98382491299269	9.0059965150427	9.42736196592897	9.03845672903579	9.08944456563072	16	2088708	2135898	polycystin 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:9008]	PKD1
ENSG00000008735	7.14891370424316	7.44068387445619	6.86297486180888	7.00025927619188	7.43701445701771	22	50600677	50613981	mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]	MAPK8IP2
ENSG00000008838	8.73732729640623	8.73898275804615	8.78493984760638	8.60713207038676	8.66647660661757	17	40019097	40061215	mediator complex subunit 24 [Source:HGNC Symbol;Acc:HGNC:22963]	MED24
ENSG00000008853	5.70968797873355	5.59916485644069	6.03445804165279	5.88498353261548	5.60886841084082	8	22987222	23020723	Rho related BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18756]	RHOBTB2
ENSG00000008869	7.82956638431089	8.04787094242339	8.34302146451845	8.27699804869588	8.3427831028941	2	36968383	37084398	HEAT repeat containing 5B [Source:HGNC Symbol;Acc:HGNC:29273]	HEATR5B
ENSG00000008952	9.42092619499341	9.35433075329929	9.45576948166154	9.53808132346648	9.47987426135954	3	169966635	169998373	SEC62 homolog, preprotein translocation factor [Source:HGNC Symbol;Acc:HGNC:11846]	SEC62
ENSG00000008988	11.4487370852189	11.6022758477622	11.2750978426205	11.3259022294517	11.3885015327561	8	56067254	56074510	ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]	RPS20
ENSG00000009307	12.8840249486941	12.7864030371166	12.8021621796252	12.8988187320792	12.9218153473264	1	114716913	114758704	cold shock domain containing E1 [Source:HGNC Symbol;Acc:HGNC:29905]	CSDE1
ENSG00000009335	10.2054082935736	10.2975797912942	10.3612988203724	10.2700582876508	10.2467069489153	7	157138922	157269372	ubiquitin protein ligase E3C [Source:HGNC Symbol;Acc:HGNC:16803]	UBE3C
ENSG00000009413	8.02061983531653	7.76262874971701	8.30783445117477	8.31317861956128	8.15896436620095	6	111299028	111483715	REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]	REV3L
ENSG00000009724	2.00707752684939	2.01089091010935	2.55824924234917	3.30189051802536	2.57999472935762	1	11022009	11047241	MBL associated serine protease 2 [Source:HGNC Symbol;Acc:HGNC:6902]	MASP2
ENSG00000009780	6.8673289810768	6.89702377261191	6.77552907390936	6.97789416165972	7.10260437681174	1	27725961	27763116	family with sequence similarity 76 member A [Source:HGNC Symbol;Acc:HGNC:28530]	FAM76A
ENSG00000009790	2.59282428046555	1.59464736179471	2.97193800606737	0	2.57999472935762	1	209756032	209782320	TRAF3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:30766]	TRAF3IP3
ENSG00000009830	8.47700800880148	8.66551881396949	8.45581471061252	8.45351525207882	8.69101854383546	14	77274956	77320883	protein O-mannosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19743]	POMT2
ENSG00000009844	8.68536306184861	8.73898275804615	8.72951027726838	8.92904882517111	8.91886141762005	6	142147162	142224685	vesicle trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954]	VTA1
ENSG00000009950	2.32947622463054	2.01089091010935	2.29629291785409	1.98332140549035	1.99552977625034	7	73593194	73624568	MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744]	MLXIPL
ENSG00000009954	9.59437927107474	9.59756697301359	9.81810623985851	9.7818748864182	9.76553292503596	7	73440406	73522293	bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961]	BAZ1B
ENSG00000010017	9.44404365399509	9.34315550457443	9.53967953565596	9.63417143619544	9.45961147534955	6	13621498	13712087	RAN binding protein 9 [Source:HGNC Symbol;Acc:HGNC:13727]	RANBP9
ENSG00000010030	4.17883178898615	4.26167084018817	5.25411891184824	5.02279313809937	5.486022502413	6	36354091	36387800	ETS variant transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18160]	ETV7
ENSG00000010072	6.43558447617028	6.89702377261191	6.6961110160528	6.66443726153894	6.93659970597831	1	231337104	231355023	SprT-like N-terminal domain [Source:HGNC Symbol;Acc:HGNC:25356]	SPRTN
ENSG00000010165	8.37134421503196	8.39816410680853	7.94529300788842	8.11734972391857	8.22767614786438	1	171781660	171814023	methyltransferase 13, eEF1A N-terminus and K55 [Source:HGNC Symbol;Acc:HGNC:24248]	METTL13
ENSG00000010219	7.45231848956248	7.53798654769346	7.46790951833552	7.29978717570148	7.23248093144935	12	4562208	4615302	dual specificity tyrosine phosphorylation regulated kinase 4 [Source:HGNC Symbol;Acc:HGNC:3095]	DYRK4
ENSG00000010244	10.037326002101	10.0859519710433	9.93225759331811	9.89212714946769	9.89339979855095	17	32350122	32381885	zinc finger protein 207 [Source:HGNC Symbol;Acc:HGNC:12998]	ZNF207
ENSG00000010256	10.5359218751454	10.4749486743774	10.3836497600249	10.3581966587512	10.3493922763779	3	48599002	48610976	ubiquinol-cytochrome c reductase core protein 1 [Source:HGNC Symbol;Acc:HGNC:12585]	UQCRC1
ENSG00000010270	6.50117767514067	6.74228733228231	6.39452654966508	6.54781069785306	6.35166149579354	7	38178245	38230671	STARD3 N-terminal like [Source:HGNC Symbol;Acc:HGNC:19169]	STARD3NL
ENSG00000010278	11.0942330685156	11.1366774469957	11.2352693234876	11.3445958372004	11.4560296872231	12	6199715	6238271	CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]	CD9
ENSG00000010292	8.37572274210833	8.49424286193958	9.07123107178958	8.75912949379144	8.72197116652115	12	6493356	6531970	non-SMC condensin I complex subunit D2 [Source:HGNC Symbol;Acc:HGNC:24305]	NCAPD2
ENSG00000010295	2.81544069577597	2.01089091010935	3.29305625397329	2.78827785272642	1.58098965305343	12	6538961	6556102	intermediate filament family orphan 1 [Source:HGNC Symbol;Acc:HGNC:24970]	IFFO1
ENSG00000010310	4.33088711295664	3.47262219006429	3.14141314864487	3.15013650646195	2.31715936316078	19	45668221	45683722	gastric inhibitory polypeptide receptor [Source:HGNC Symbol;Acc:HGNC:4271]	GIPR
ENSG00000010318	6.29471073101537	6.18422758544091	5.94567953959452	6.04414303772487	6.279515447007	3	52410507	52427966	PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]	PHF7
ENSG00000010319	4.86708588844161	5.0584597889294	5.39490402836604	5.18777885714677	4.31626346846536	3	52433035	52445103	semaphorin 3G [Source:HGNC Symbol;Acc:HGNC:30400]	SEMA3G
ENSG00000010322	9.62044178674524	9.56523056443679	9.88975863447924	9.62340521374395	9.6647001996152	3	52455118	52493068	nischarin [Source:HGNC Symbol;Acc:HGNC:18006]	NISCH
ENSG00000010361	6.62404294801895	6.52213907570352	5.94567953959452	6.1678508667512	6.46983719070384	19	49806866	49817376	fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219]	FUZ
ENSG00000010404	5.17909292270613	5.0584597889294	5.80134387203689	5.33581831296604	5.63801231763363	X	149476988	149521096	iduronate 2-sulfatase [Source:HGNC Symbol;Acc:HGNC:5389]	IDS
ENSG00000010438	8.62411487648336	8.58432065285379	8.29890194893469	8.02219791953314	8.31146796465808	9	33750679	33799231	serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]	PRSS3
ENSG00000010539	5.9865597447475	5.6580705732554	5.32622810018499	5.9322771783245	6.12340500023703	16	3222324	3236221	zinc finger protein 200 [Source:HGNC Symbol;Acc:HGNC:12993]	ZNF200
ENSG00000010626	6.38435520255437	6.38936858070993	5.89915384885606	6.50152475168672	6.35166149579354	12	6873569	6914241	leucine rich repeat containing 23 [Source:HGNC Symbol;Acc:HGNC:19138]	LRRC23
ENSG00000010704	4.8164482385101	4.40613311846816	5.09809481941092	4.83647381902327	5.27959205274452	6	26087226	26098343	homeostatic iron regulator [Source:HGNC Symbol;Acc:HGNC:4886]	HFE
ENSG00000010803	8.05378752716723	8.1893787692444	8.24411337995324	8.12754493031715	7.8828050810404	1	41027202	41242306	Scm polycomb group protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:19003]	SCMH1
ENSG00000010810	9.94458445743857	9.96577315843587	9.84443571246553	9.82009355201807	9.79008294900213	6	111660332	111873475	FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]	FYN
ENSG00000010818	8.93125056681019	8.8282521430506	9.36239516671711	9.25852561857677	9.29554228353404	6	142751467	142956698	HIVEP zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4921]	HIVEP2
ENSG00000011007	9.0345505310008	9.17434912831512	8.95663283178988	9.04922284728152	9.17644125694556	1	23743448	23762059	elongin A [Source:HGNC Symbol;Acc:HGNC:11620]	ELOA
ENSG00000011009	8.43146637345731	8.53409995217903	8.27632569164986	8.20661228478243	8.48189329753567	1	23791110	23795544	lysophospholipase 2 [Source:HGNC Symbol;Acc:HGNC:6738]	LYPLA2
ENSG00000011021	8.03176067313933	7.67976784955731	8.18231268063841	8.10192053948228	7.76885096409107	1	11806096	11848079	chloride voltage-gated channel 6 [Source:HGNC Symbol;Acc:HGNC:2024]	CLCN6
ENSG00000011028	9.9342318423054	9.87867368101569	10.1365845507159	9.82009355201807	9.72875325230808	17	62627670	62693597	mannose receptor C-type 2 [Source:HGNC Symbol;Acc:HGNC:16875]	MRC2
ENSG00000011105	8.12313724463185	8.04235372642196	8.27632569164986	8.09154197475998	8.03297832883478	12	3077355	3286564	tetraspanin 9 [Source:HGNC Symbol;Acc:HGNC:21640]	TSPAN9
ENSG00000011114	8.1179194124277	8.04787094242339	8.44370887002941	8.38292644708944	8.4697868349482	14	93237550	93333092	BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18269]	BTBD7
ENSG00000011132	7.61671112445416	7.75590257287865	7.85676448903357	7.44545115328328	7.60877695051751	19	3750772	3761700	amyloid beta precursor protein binding family A member 3 [Source:HGNC Symbol;Acc:HGNC:580]	APBA3
ENSG00000011143	7.57162170483508	7.28119585364687	7.33440324201164	7.37873104414324	7.65227768357735	17	58205350	58219605	MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121]	MKS1
ENSG00000011198	10.1718121355328	10.4532844756933	9.95375818164596	9.97067912042151	10.4013087829628	3	43690108	43734371	abhydrolase domain containing 5, lysophosphatidic acid acyltransferase [Source:HGNC Symbol;Acc:HGNC:21396]	ABHD5
ENSG00000011201	3.46800598579896	4.01360083977486	4.29143519492699	3.43919021551714	3.90132554051951	X	8528874	8732195	anosmin 1 [Source:HGNC Symbol;Acc:HGNC:6211]	ANOS1
ENSG00000011243	9.06469377721269	8.95698819469883	8.94522857586779	8.87561127792902	8.88583290197328	19	15380050	15419141	A-kinase anchoring protein 8 like [Source:HGNC Symbol;Acc:HGNC:29857]	AKAP8L
ENSG00000011258	6.91624128235695	6.9212733572172	7.21602537242271	7.19703796080937	7.18390210625167	17	51177419	51261114	mbt domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19866]	MBTD1
ENSG00000011260	7.14891370424316	7.21407719541185	6.82614515021192	7.11742934214347	7.3516250598356	17	51260491	51297936	UTP18 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24274]	UTP18
ENSG00000011275	8.96360636987922	8.98025844331133	8.97637589818915	8.85428346956448	8.88886693563359	7	5620047	5781696	ring finger protein 216 [Source:HGNC Symbol;Acc:HGNC:21698]	RNF216
ENSG00000011295	7.96358742139663	7.88480606970479	7.702746298719	8.07583277916228	7.81424202176657	17	15999783	16045015	tetratricopeptide repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:26006]	TTC19
ENSG00000011304	11.1911984007857	11.0846172523328	11.2976931725403	11.0849460031499	10.9954477277163	19	797075	812327	polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]	PTBP1
ENSG00000011332	2.59282428046555	3.0126980953547	2.29629291785409	2.56641877049572	1.99552977625034	19	38211006	38229714	double PHD fingers 1 [Source:HGNC Symbol;Acc:HGNC:20225]	DPF1
ENSG00000011347	8.84545879751238	8.91231822301864	9.22296593837789	9.02488510688976	9.11039134660597	11	61513714	61581167	synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]	SYT7
ENSG00000011376	7.82956638431089	7.89708492211759	7.78820687146318	7.37873104414324	7.85204337066578	3	45388527	45554726	leucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17095]	LARS2
ENSG00000011405	8.73392064256096	8.572885455598	9.17251040459072	8.95504322369329	8.85203049212383	11	17077730	17207986	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha [Source:HGNC Symbol;Acc:HGNC:8971]	PIK3C2A
ENSG00000011422	7.12830246546796	7.34533026539826	6.62641720809722	6.81080571627188	6.74897945021478	19	43646095	43670547	plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]	PLAUR
ENSG00000011426	6.84223657863867	6.49007430258185	7.51495233489443	7.20668712628557	6.38642517892947	7	36389727	36453791	anillin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]	ANLN
ENSG00000011451	9.47498211931693	9.61996401339436	9.5320766076285	9.43102141422222	9.42449783044769	19	15419978	15449975	WIZ zinc finger [Source:HGNC Symbol;Acc:HGNC:30917]	WIZ
ENSG00000011454	10.2406423695623	10.0465349639502	10.2051210842818	10.1675625321374	10.2701658427374	9	122940833	123104869	RAB GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17155]	RABGAP1
ENSG00000011478	7.31315027200469	7.24322550451872	7.17755699826387	6.96658022955009	7.10260437681174	19	45692403	45703989	glutaminyl-peptide cyclotransferase like [Source:HGNC Symbol;Acc:HGNC:25952]	QPCTL
ENSG00000011485	8.66045731995385	8.82504251515334	8.76885693150296	8.77866899367845	8.65938725398018	19	46347003	46392981	protein phosphatase 5 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9322]	PPP5C
